               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.12315,            0.014264,            0.041924,             0.29562,            0.016667,            0.017696,           0.0027718,             0.10802,           0.0099659,            0.035992,               0.091,               0.001,               0.001
